epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
44,0.315947,88.9220,0.446645,84.4000,0.08902152,9.98,0
45,0.312700,89.2720,0.475928,84.3000,0.08852566,10.05,0
46,0.312871,89.0320,0.586867,81.3200,0.08802030,10.08,0
47,0.311201,89.3880,0.511284,83.7900,0.08750555,9.87,0
48,0.302931,89.4480,0.461968,84.8800,0.08698155,10.05,1
49,0.295088,89.8400,0.506400,84.1400,0.08644843,9.84,0
50,0.299220,89.7780,0.425582,85.9000,0.08590631,10.10,1
51,0.295745,89.6660,0.589947,80.9900,0.08535534,10.09,0
52,0.296277,89.6820,0.830799,74.2700,0.08479564,10.13,0
53,0.287580,89.9920,0.526421,82.7600,0.08422736,9.96,0
54,0.286422,90.1140,0.515972,83.5500,0.08365063,10.05,0
55,0.282313,90.2540,0.518701,82.7400,0.08306559,10.07,0
56,0.277756,90.3700,0.435569,85.6000,0.08247240,10.07,0
57,0.279869,90.3180,0.863640,74.2900,0.08187120,9.52,0
58,0.270837,90.6820,0.565874,82.8800,0.08126213,8.81,0
59,0.268466,90.8360,0.609287,80.8300,0.08064535,8.86,0
60,0.267061,90.7560,0.496492,84.2300,0.08002101,9.93,0
61,0.265745,90.7540,0.462749,85.1900,0.07938926,10.01,0
62,0.264609,90.7340,0.481803,84.4600,0.07875026,10.07,0
63,0.260422,91.0500,0.488672,83.9200,0.07810417,10.22,0
64,0.261000,91.0240,0.609836,80.1600,0.07745114,9.68,0
65,0.253689,91.2500,0.434101,86.0800,0.07679134,10.18,1
66,0.255512,91.2100,0.458913,85.3100,0.07612493,10.07,0
67,0.244327,91.5660,0.475466,84.6800,0.07545207,10.08,0
68,0.243041,91.6360,0.527287,83.4500,0.07477293,9.97,0
69,0.242263,91.6600,0.400935,87.3600,0.07408768,9.79,1
70,0.238688,91.6820,0.460722,85.4800,0.07339649,9.07,0
71,0.237385,91.7600,0.475381,84.6500,0.07269952,9.85,0
72,0.235332,91.7740,0.350337,88.4500,0.07199696,10.15,1
73,0.232222,91.9700,0.555497,83.3000,0.07128896,10.12,0
74,0.233971,91.8000,0.630348,81.7700,0.07057572,10.07,0
75,0.223124,92.2620,0.488730,83.8400,0.06985739,9.98,0
76,0.225855,92.1880,0.510698,84.1900,0.06913417,10.01,0
77,0.219593,92.4140,0.468899,85.2100,0.06840623,10.10,0
78,0.221606,92.3940,0.458448,85.7000,0.06767374,10.04,0
79,0.212032,92.7620,0.488843,84.5200,0.06693690,10.02,0
80,0.213547,92.6720,0.445396,86.2500,0.06619587,9.82,0
81,0.212215,92.5700,0.371942,87.8500,0.06545085,10.00,0
82,0.213459,92.6080,0.460611,85.6200,0.06470202,9.83,0
83,0.201495,93.0400,0.341731,88.8300,0.06394956,10.02,1
84,0.205909,92.9240,0.367307,87.8000,0.06319365,9.98,0
85,0.196487,93.1340,0.551602,83.1300,0.06243449,9.95,0
86,0.197002,93.2080,0.624135,82.2700,0.06167227,9.69,0
87,0.192867,93.3440,0.409842,87.7800,0.06090716,9.97,0
88,0.197885,93.1180,0.447808,86.2700,0.06013936,9.89,0
89,0.196067,93.2440,0.513080,84.5100,0.05936907,9.72,0
90,0.185671,93.5980,0.614196,82.2600,0.05859646,9.73,0
91,0.186816,93.5720,0.328207,89.2000,0.05782172,10.03,1
92,0.180725,93.7060,0.414209,86.8300,0.05704506,9.48,0
93,0.174229,93.8660,0.434309,86.0400,0.05626666,9.99,0
94,0.177874,93.8000,0.328958,89.3500,0.05548672,10.04,1
95,0.171274,93.9880,0.373064,88.3600,0.05470542,9.87,0
96,0.172000,94.0580,0.436921,86.5100,0.05392295,10.20,0
97,0.168888,94.1260,0.469088,85.9100,0.05313953,10.02,0
98,0.172008,94.1420,0.323854,89.5500,0.05235532,10.20,1
99,0.160331,94.5860,0.403655,87.7800,0.05157054,8.46,0
100,0.169016,94.0960,0.422261,87.1800,0.05078537,9.52,0
101,0.154851,94.6040,0.402186,87.8900,0.05000000,9.92,0
102,0.157970,94.5500,0.450444,85.7000,0.04921463,10.07,0
103,0.150439,94.8080,0.342604,89.7700,0.04842946,9.66,1
104,0.148680,94.9000,0.401548,87.8500,0.04764468,10.14,0
105,0.148956,94.7920,0.376860,88.1100,0.04686047,10.12,0
106,0.143367,95.0900,0.333474,89.5300,0.04607705,10.09,0
107,0.141834,95.0200,0.326396,89.9300,0.04529458,9.97,1
108,0.140429,95.2380,0.354560,89.0300,0.04451328,9.84,0
109,0.135782,95.3320,0.356054,89.1500,0.04373334,10.00,0
110,0.137961,95.2280,0.380636,88.3000,0.04295494,9.84,0
111,0.125555,95.6660,0.411470,87.8800,0.04217828,10.19,0
112,0.129008,95.5060,0.337932,89.7000,0.04140354,9.86,0
113,0.132289,95.4480,0.351458,89.2300,0.04063093,10.06,0
114,0.116246,96.0560,0.392907,88.7100,0.03986064,10.05,0
115,0.119484,95.9440,0.429594,87.5800,0.03909284,10.02,0
116,0.119598,95.9040,0.355601,89.3700,0.03832773,10.04,0
117,0.113887,96.0240,0.653572,83.3900,0.03756551,10.09,0
118,0.114400,96.0340,0.374964,89.1500,0.03680635,9.99,0
119,0.110838,96.1380,0.360704,89.4800,0.03605044,10.12,0
120,0.105810,96.3460,0.322021,90.9200,0.03529798,9.78,1
121,0.108471,96.2180,0.331432,89.9700,0.03454915,10.02,0
122,0.101735,96.5600,0.327238,90.2600,0.03380413,9.75,0
123,0.096028,96.7140,0.431973,87.7000,0.03306310,10.06,0
124,0.094640,96.6860,0.380796,88.7600,0.03232626,10.09,0
125,0.091482,96.7360,0.353993,90.1700,0.03159377,10.02,0
126,0.092100,96.8380,0.330169,90.6200,0.03086583,10.01,0
127,0.090651,96.8880,0.299465,91.1600,0.03014261,10.08,1
128,0.083410,97.1660,0.337619,90.5400,0.02942428,10.07,0
129,0.085959,97.0540,0.366195,89.7300,0.02871104,10.05,0
130,0.082130,97.1820,0.283121,92.0100,0.02800304,9.97,1
131,0.078768,97.2940,0.384581,89.2000,0.02730048,10.15,0
132,0.075198,97.4900,0.322942,90.9600,0.02660351,9.54,0
133,0.076144,97.3660,0.335942,90.6000,0.02591232,10.20,0
134,0.067800,97.6980,0.275275,92.2300,0.02522707,10.14,1
135,0.068586,97.6500,0.329593,90.6600,0.02454793,10.03,0
136,0.060622,97.9260,0.351213,90.6100,0.02387507,9.98,0
137,0.066315,97.8100,0.321945,90.7900,0.02320866,10.09,0
138,0.059621,97.9480,0.350325,90.5500,0.02254886,10.12,0
139,0.063659,97.8660,0.290823,92.0400,0.02189583,10.16,0
140,0.051554,98.2900,0.307688,91.6700,0.02124974,10.06,0
141,0.048886,98.3620,0.351970,90.9600,0.02061074,10.16,0
142,0.049346,98.3860,0.310146,91.8700,0.01997899,10.11,0
143,0.051028,98.2740,0.295178,92.0100,0.01935465,10.16,0
144,0.044330,98.5600,0.340710,91.1700,0.01873787,10.30,0
145,0.046776,98.3860,0.297135,92.2300,0.01812880,9.96,0
146,0.041681,98.6460,0.306216,92.2200,0.01752760,10.18,0
147,0.039105,98.7360,0.289424,92.3900,0.01693441,9.79,1
148,0.039214,98.7040,0.300270,92.2300,0.01634937,9.94,0
149,0.035120,98.8520,0.282996,92.5500,0.01577264,9.84,1
150,0.036138,98.8040,0.273496,92.8300,0.01520436,9.88,1
151,0.029817,99.0680,0.289146,92.9900,0.01464466,10.09,1
152,0.029720,99.0420,0.260027,93.1000,0.01409369,10.14,1
153,0.023842,99.2020,0.290860,92.8200,0.01355157,10.11,0
154,0.023797,99.2520,0.269020,93.3000,0.01301845,9.83,1
155,0.022974,99.2720,0.259277,93.5300,0.01249445,10.00,1
156,0.022557,99.2920,0.257507,93.7800,0.01197970,10.07,1
157,0.018353,99.4460,0.272145,93.2600,0.01147434,10.00,0
158,0.020524,99.3580,0.322125,92.4000,0.01097848,10.01,0
159,0.017701,99.4480,0.267838,93.5700,0.01049225,9.84,0
160,0.015886,99.5300,0.268230,93.5500,0.01001577,9.60,0
161,0.015293,99.5800,0.277545,93.4700,0.00954915,9.69,0
162,0.011916,99.6480,0.255370,93.9600,0.00909251,9.97,1
163,0.013865,99.5640,0.263206,93.5700,0.00864597,9.99,0
164,0.010046,99.7120,0.263934,93.7000,0.00820963,10.06,0
165,0.010494,99.6720,0.273828,93.6600,0.00778360,10.04,0
166,0.010783,99.7100,0.253297,94.0800,0.00736799,10.02,1
167,0.007964,99.7580,0.267575,93.8000,0.00696290,10.01,0
168,0.006984,99.8220,0.254974,94.0200,0.00656842,10.01,0
169,0.005378,99.8580,0.242951,94.4200,0.00618467,9.93,1
170,0.005025,99.8840,0.241310,94.3400,0.00581172,9.86,0
171,0.005943,99.8660,0.251666,94.2900,0.00544967,9.89,0
172,0.004946,99.8700,0.247213,94.3500,0.00509862,10.03,0
173,0.004732,99.8800,0.250696,94.6200,0.00475865,10.14,1
174,0.004448,99.9060,0.250320,94.1600,0.00442984,9.91,0
175,0.004038,99.9060,0.236908,94.5300,0.00411227,10.05,0
176,0.003317,99.9320,0.234247,94.4700,0.00380602,9.92,0
177,0.002805,99.9480,0.241314,94.5500,0.00351118,10.03,0
178,0.002768,99.9420,0.235377,94.7100,0.00322780,9.95,1
179,0.002562,99.9540,0.247063,94.4200,0.00295596,9.77,0
180,0.002189,99.9700,0.232537,94.7300,0.00269573,9.81,1
181,0.002068,99.9720,0.248861,94.6300,0.00244717,10.09,0
182,0.002341,99.9640,0.230894,94.8300,0.00221035,9.48,1
183,0.002520,99.9580,0.238522,94.6300,0.00198532,10.09,0
184,0.002314,99.9580,0.236093,94.8000,0.00177213,10.01,0
185,0.001980,99.9720,0.246281,94.6100,0.00157084,10.12,0
186,0.002175,99.9680,0.238457,94.5700,0.00138150,9.96,0
187,0.001723,99.9800,0.247891,94.5800,0.00120416,10.04,0
188,0.001763,99.9800,0.240346,94.8200,0.00103886,9.92,0
189,0.001766,99.9720,0.243993,94.8200,0.00088564,10.06,0
190,0.001787,99.9760,0.238864,94.8500,0.00074453,10.15,1
191,0.001830,99.9760,0.239013,94.7500,0.00061558,9.91,0
192,0.001993,99.9720,0.242301,94.6900,0.00049882,10.06,0
193,0.001402,99.9900,0.242298,94.7500,0.00039426,9.88,0
194,0.001656,99.9820,0.229943,94.8200,0.00030195,10.18,0
195,0.001742,99.9720,0.229053,94.8100,0.00022190,10.19,0
196,0.001752,99.9820,0.229368,94.8000,0.00015413,9.68,0
197,0.001601,99.9800,0.231353,94.8600,0.00009866,10.09,1
198,0.001809,99.9740,0.230314,94.7500,0.00005551,9.91,0
199,0.001718,99.9800,0.234064,94.9200,0.00002467,9.73,1
200,0.001676,99.9740,0.231220,94.8700,0.00000617,9.97,0
