epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
52,0.444316,84.6760,0.726820,76.1900,0.08479564,9.57,0
53,0.437262,84.9620,0.651848,78.8700,0.08422736,10.10,0
54,0.443175,84.5460,0.606555,79.6400,0.08365063,10.32,0
55,0.441829,84.7580,0.549064,81.4600,0.08306559,9.07,1
56,0.427854,85.0360,0.578310,80.9200,0.08247240,9.97,0
57,0.424873,85.1500,0.791558,75.7500,0.08187120,10.21,0
58,0.427720,85.1520,0.493202,82.9000,0.08126213,9.75,1
59,0.419762,85.5040,0.936839,72.9200,0.08064535,9.79,0
60,0.424633,85.3660,0.617211,79.0400,0.08002101,9.88,0
61,0.414122,85.7960,0.558474,81.4100,0.07938926,9.68,0
62,0.418659,85.5760,0.707945,77.1800,0.07875026,9.92,0
63,0.403041,86.0940,0.609768,80.1800,0.07810417,9.77,0
64,0.406039,86.0900,0.566572,81.4200,0.07745114,9.44,0
65,0.400206,86.0720,0.712786,77.6300,0.07679134,10.04,0
66,0.406446,85.9500,0.546767,81.6700,0.07612493,10.19,0
67,0.394252,86.3660,0.777032,76.3200,0.07545207,9.95,0
68,0.392128,86.4500,0.653434,79.1900,0.07477293,10.35,0
69,0.389368,86.5040,0.573652,81.3400,0.07408768,10.25,0
70,0.388933,86.6280,0.728757,76.2200,0.07339649,10.21,0
71,0.380429,86.6600,0.620638,80.1000,0.07269952,10.23,0
72,0.377842,86.7420,0.550196,81.9900,0.07199696,10.32,0
73,0.373621,87.1280,0.640891,79.3500,0.07128896,10.30,0
74,0.369689,87.4160,0.520609,82.5800,0.07057572,10.19,0
75,0.371971,87.0080,0.537785,81.8700,0.06985739,9.95,0
76,0.365414,87.3420,0.500995,83.7700,0.06913417,9.64,1
77,0.366073,87.3300,0.589906,80.8100,0.06840623,9.77,0
78,0.362392,87.2980,0.565673,80.9900,0.06767374,9.95,0
79,0.362194,87.4460,0.572967,81.6800,0.06693690,9.10,0
80,0.354526,87.8460,0.589944,81.1400,0.06619587,9.93,0
81,0.354397,87.5600,0.562064,81.7200,0.06545085,10.20,0
82,0.352038,87.7680,0.560045,81.8800,0.06470202,10.18,0
83,0.344675,88.1220,0.561577,82.1100,0.06394956,9.75,0
84,0.346730,87.9180,0.482188,84.5500,0.06319365,10.11,1
85,0.339186,88.2420,0.547615,82.6100,0.06243449,10.11,0
86,0.339239,88.3500,0.506742,83.5000,0.06167227,8.79,0
87,0.334135,88.4580,0.528879,82.9500,0.06090716,10.00,0
88,0.330370,88.4100,0.503693,83.2800,0.06013936,9.32,0
89,0.328566,88.6240,0.539164,82.9800,0.05936907,10.08,0
90,0.324980,88.6420,0.622666,80.3300,0.05859646,10.20,0
91,0.323592,88.6880,0.508604,83.4600,0.05782172,10.19,0
92,0.321677,88.8540,0.504680,83.7800,0.05704506,9.98,0
93,0.316655,89.0160,0.523086,82.4200,0.05626666,10.24,0
94,0.312463,89.1260,0.447126,84.7800,0.05548672,10.15,1
95,0.310780,89.1460,0.507809,83.7000,0.05470542,10.23,0
96,0.309075,89.2300,0.475432,84.7900,0.05392295,10.18,1
97,0.296077,89.7160,0.458535,85.2200,0.05313953,10.24,1
98,0.302048,89.5680,0.523238,82.9500,0.05235532,10.18,0
99,0.291906,89.8760,0.484202,84.4900,0.05157054,9.58,0
100,0.294973,89.7340,0.492041,84.0800,0.05078537,10.07,0
101,0.285875,90.0920,0.451346,85.0600,0.05000000,10.13,0
102,0.294383,89.8340,0.534927,82.6600,0.04921463,10.00,0
103,0.281946,90.2940,0.437673,85.8100,0.04842946,9.97,1
104,0.280542,90.1000,0.468279,84.9800,0.04764468,10.15,0
105,0.279207,90.2960,0.479621,84.9300,0.04686047,9.78,0
106,0.272601,90.5800,0.483045,84.3100,0.04607705,9.97,0
107,0.268893,90.5680,0.417690,85.9900,0.04529458,10.03,1
108,0.264561,90.7960,0.452026,85.2100,0.04451328,9.72,0
109,0.265428,90.8320,0.479451,84.8200,0.04373334,9.93,0
110,0.252997,91.2240,0.512375,84.4200,0.04295494,10.09,0
111,0.256759,91.1140,0.519994,83.6600,0.04217828,9.43,0
112,0.253693,91.1480,0.510764,84.0600,0.04140354,9.57,0
113,0.247560,91.2540,0.483017,84.9500,0.04063093,9.91,0
114,0.245119,91.3300,0.421167,86.2000,0.03986064,10.17,1
115,0.238398,91.6600,0.417610,86.1000,0.03909284,9.76,0
116,0.240539,91.6680,0.433693,86.3300,0.03832773,9.85,1
117,0.236525,91.7720,0.497268,84.8100,0.03756551,10.17,0
118,0.226700,92.1760,0.523369,83.4800,0.03680635,10.16,0
119,0.231541,91.8600,0.446357,85.5600,0.03605044,9.75,0
120,0.224366,92.2120,0.407825,86.9200,0.03529798,9.96,1
121,0.216804,92.5340,0.396660,87.2000,0.03454915,9.63,1
122,0.213452,92.5340,0.446097,86.0800,0.03380413,10.13,0
123,0.211170,92.5980,0.428740,87.1400,0.03306310,10.06,0
124,0.204252,92.9280,0.538451,83.7000,0.03232626,10.10,0
125,0.198921,93.0800,0.420718,86.8800,0.03159377,10.10,0
126,0.198981,93.0920,0.394477,87.5100,0.03086583,9.36,1
127,0.196537,93.2360,0.441124,86.4300,0.03014261,10.16,0
128,0.182064,93.6060,0.437712,86.1800,0.02942428,10.14,0
129,0.183692,93.5200,0.431291,86.6100,0.02871104,10.03,0
130,0.181814,93.7680,0.395043,87.6600,0.02800304,10.03,1
131,0.174830,93.8980,0.452620,86.1300,0.02730048,10.02,0
132,0.172867,93.9780,0.437670,86.8300,0.02660351,9.97,0
133,0.175139,93.9280,0.419054,87.0700,0.02591232,9.87,0
134,0.165050,94.2300,0.418543,87.5200,0.02522707,9.96,0
135,0.159083,94.5640,0.412211,87.6500,0.02454793,10.01,0
136,0.161675,94.3620,0.480112,86.2200,0.02387507,9.86,0
137,0.154834,94.5560,0.393603,88.0900,0.02320866,9.90,1
138,0.154595,94.5980,0.376573,88.2800,0.02254886,10.04,1
139,0.145304,95.0460,0.404677,87.6400,0.02189583,9.99,0
140,0.144272,94.9380,0.402017,88.0800,0.02124974,9.95,0
141,0.135172,95.3640,0.423724,87.5500,0.02061074,9.94,0
142,0.135518,95.3440,0.388266,88.0400,0.01997899,10.01,0
143,0.126859,95.5960,0.416627,88.0100,0.01935465,10.05,0
144,0.128736,95.5460,0.399647,88.5400,0.01873787,9.73,1
145,0.122768,95.6980,0.409968,87.9000,0.01812880,10.07,0
146,0.114843,96.0040,0.391246,88.6700,0.01752760,9.88,1
147,0.109799,96.2320,0.370800,89.2100,0.01693441,9.18,1
148,0.105051,96.3740,0.433593,87.8300,0.01634937,9.97,0
149,0.108908,96.2600,0.432691,87.9000,0.01577264,9.98,0
150,0.100402,96.6020,0.410315,88.4700,0.01520436,9.95,0
151,0.095484,96.6980,0.394893,88.8000,0.01464466,10.05,0
152,0.092288,96.8480,0.378451,88.9700,0.01409369,10.04,0
153,0.089878,96.9220,0.382212,89.2300,0.01355157,9.63,1
154,0.087306,97.0040,0.379257,89.3400,0.01301845,9.97,1
155,0.083986,97.1600,0.377385,89.4700,0.01249445,10.06,1
156,0.079449,97.3300,0.372255,89.3300,0.01197970,10.01,0
157,0.070259,97.6280,0.387693,89.2400,0.01147434,10.15,0
158,0.071709,97.5340,0.375825,89.9300,0.01097848,10.05,1
159,0.066284,97.7500,0.398832,89.3800,0.01049225,10.15,0
160,0.066437,97.7640,0.361836,90.2300,0.01001577,10.13,1
161,0.058836,97.9940,0.440255,89.1700,0.00954915,10.16,0
162,0.056946,98.1040,0.358370,90.5500,0.00909251,10.09,1
163,0.054905,98.1640,0.359226,90.4500,0.00864597,10.01,0
164,0.053240,98.1680,0.348905,90.8700,0.00820963,9.80,1
165,0.048532,98.4640,0.360706,90.7300,0.00778360,10.02,0
166,0.046158,98.4960,0.354584,90.4400,0.00736799,10.02,0
167,0.039650,98.7260,0.378376,90.3200,0.00696290,10.04,0
168,0.037012,98.8000,0.354720,90.9300,0.00656842,9.98,1
169,0.035939,98.8360,0.359245,90.8200,0.00618467,9.93,0
170,0.036726,98.8260,0.365706,90.5100,0.00581172,10.21,0
171,0.031675,98.9820,0.360590,90.6000,0.00544967,10.07,0
172,0.029703,99.0600,0.354194,90.8600,0.00509862,10.14,0
173,0.027742,99.1080,0.356850,91.0100,0.00475865,9.95,1
174,0.025589,99.2320,0.355736,91.2300,0.00442984,10.13,1
175,0.025301,99.2300,0.359117,90.9600,0.00411227,9.99,0
176,0.021341,99.3100,0.361826,91.0500,0.00380602,10.14,0
177,0.020009,99.4040,0.340712,91.5000,0.00351118,10.03,1
178,0.019041,99.4160,0.338660,91.4700,0.00322780,10.19,0
179,0.018436,99.4240,0.341408,91.4700,0.00295596,9.59,0
180,0.018446,99.4320,0.348884,91.4900,0.00269573,10.22,0
181,0.016853,99.5120,0.341363,91.6300,0.00244717,10.09,1
182,0.015100,99.5640,0.342402,91.6400,0.00221035,10.09,1
183,0.014921,99.5540,0.334794,91.5100,0.00198532,9.26,0
184,0.013067,99.6100,0.346261,91.4200,0.00177213,9.93,0
185,0.012680,99.6520,0.340334,91.6200,0.00157084,10.08,0
186,0.013717,99.5960,0.339381,91.8300,0.00138150,10.07,1
187,0.012500,99.6500,0.329261,91.7800,0.00120416,10.12,0
188,0.012360,99.6520,0.332933,91.6700,0.00103886,10.13,0
189,0.012634,99.6280,0.343537,91.4900,0.00088564,9.41,0
190,0.010327,99.7200,0.330521,91.8700,0.00074453,9.92,1
191,0.010446,99.7180,0.347322,91.5200,0.00061558,9.98,0
192,0.010392,99.7180,0.335802,91.8300,0.00049882,9.95,0
193,0.010560,99.6980,0.341841,91.5900,0.00039426,10.11,0
194,0.010330,99.7260,0.335074,91.6500,0.00030195,10.17,0
195,0.009603,99.7460,0.337904,91.7400,0.00022190,9.96,0
196,0.010880,99.6980,0.337745,91.6200,0.00015413,10.02,0
197,0.010604,99.7100,0.330837,91.6200,0.00009866,10.09,0
198,0.009672,99.7400,0.335990,91.6100,0.00005551,10.04,0
199,0.010315,99.7060,0.334649,91.7800,0.00002467,10.09,0
200,0.011165,99.6880,0.325414,92.1900,0.00000617,10.07,1
