epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
191,0.002825,99.9560,0.225379,94.5700,0.00061558,10.27,0
192,0.003062,99.9460,0.222844,94.4800,0.00049882,10.26,0
193,0.002883,99.9400,0.226747,94.5900,0.00039426,10.27,0
194,0.002654,99.9480,0.221558,94.8900,0.00030195,10.07,1
195,0.003021,99.9300,0.218630,94.8000,0.00022190,10.04,0
196,0.002528,99.9560,0.230152,94.6200,0.00015413,9.73,0
197,0.002726,99.9520,0.218830,94.6800,0.00009866,9.91,0
198,0.002786,99.9480,0.223034,94.5800,0.00005551,10.19,0
199,0.002475,99.9640,0.222471,94.8200,0.00002467,10.26,0
200,0.002869,99.9500,0.215120,94.8300,0.00000617,10.42,0
