epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
36,0.429818,85.0080,0.601322,80.6000,0.09263201,10.12,0
37,0.428602,85.2860,0.517774,82.8600,0.09221640,9.90,1
38,0.412951,85.8440,0.676051,78.6900,0.09179037,9.84,0
39,0.415162,85.6520,0.587325,80.5400,0.09135403,10.14,0
40,0.411132,85.7660,0.586355,80.0500,0.09090749,10.20,0
41,0.411432,85.7140,0.675005,78.1000,0.09045085,10.10,0
42,0.396615,86.3800,0.590718,81.1200,0.08998423,9.90,0
43,0.392956,86.3380,0.517039,82.7000,0.08950775,9.96,0
44,0.391112,86.5320,0.618728,78.9900,0.08902152,10.01,0
45,0.378394,86.8840,0.542462,82.6900,0.08852566,9.24,0
46,0.380832,86.9820,0.592904,80.0100,0.08802030,10.11,0
47,0.379744,86.8720,0.548141,81.7500,0.08750555,10.07,0
48,0.373812,87.1740,0.481770,84.0000,0.08698155,10.04,1
49,0.367339,87.2280,0.691518,79.0000,0.08644843,10.01,0
50,0.355674,87.6960,0.582801,81.7200,0.08590631,10.14,0
51,0.362024,87.3520,0.595005,80.4400,0.08535534,9.76,0
52,0.360065,87.6100,0.537653,82.3500,0.08479564,9.49,0
53,0.355105,87.6300,0.608207,80.2000,0.08422736,9.88,0
54,0.353890,87.6920,0.633680,79.0600,0.08365063,9.99,0
55,0.348879,87.8480,0.563709,81.7700,0.08306559,10.21,0
56,0.344865,87.8420,0.434994,85.2600,0.08247240,9.84,1
57,0.340684,88.0540,0.558308,82.0100,0.08187120,9.53,0
58,0.331424,88.4480,0.444043,85.0200,0.08126213,10.14,0
59,0.335807,88.3760,0.466970,84.3100,0.08064535,10.12,0
60,0.327657,88.6900,0.530436,82.0400,0.08002101,10.08,0
61,0.329150,88.6040,0.456036,84.6900,0.07938926,9.89,0
62,0.328253,88.6220,0.600062,81.1600,0.07875026,10.04,0
63,0.321087,89.0360,0.549234,82.3100,0.07810417,10.14,0
64,0.318282,88.9180,0.554512,81.3500,0.07745114,10.02,0
65,0.317109,89.1140,0.473334,84.8400,0.07679134,10.08,0
66,0.316090,88.9680,0.606113,81.8300,0.07612493,10.19,0
67,0.311445,89.2120,0.489256,83.8200,0.07545207,9.86,0
68,0.309886,89.2640,0.452899,85.2000,0.07477293,9.69,0
69,0.298675,89.7300,0.461381,84.6100,0.07408768,10.18,0
70,0.302777,89.4820,0.597805,80.4400,0.07339649,9.97,0
71,0.294275,89.9120,0.504240,83.5800,0.07269952,9.91,0
72,0.292584,89.9460,0.463305,84.8800,0.07199696,10.10,0
73,0.288461,89.8680,0.607442,81.0400,0.07128896,10.27,0
74,0.288777,89.9100,0.504586,83.8600,0.07057572,10.14,0
75,0.277317,90.3420,0.595703,80.5000,0.06985739,10.08,0
76,0.280445,90.3140,0.422989,85.8100,0.06913417,9.57,1
77,0.285925,90.0040,0.391801,87.2200,0.06840623,9.87,1
78,0.275088,90.4300,0.435496,85.7300,0.06767374,9.86,0
79,0.269807,90.5540,0.586801,81.6200,0.06693690,9.98,0
80,0.274258,90.4840,0.438954,85.4800,0.06619587,10.07,0
81,0.267086,90.8700,0.412972,86.5400,0.06545085,10.06,0
82,0.265878,90.7440,0.417137,86.2100,0.06470202,9.96,0
83,0.265796,90.7960,0.417978,86.4000,0.06394956,9.90,0
84,0.260469,90.9900,0.394617,86.9600,0.06319365,10.15,0
85,0.257266,91.1460,0.435669,85.7600,0.06243449,10.15,0
86,0.249683,91.3300,0.416663,87.0500,0.06167227,10.06,0
87,0.255502,91.2120,0.473882,84.9600,0.06090716,10.00,0
88,0.252008,91.3100,0.425879,86.0100,0.06013936,9.92,0
89,0.244612,91.5540,0.419446,86.3100,0.05936907,9.61,0
90,0.238139,91.7160,0.506483,83.9800,0.05859646,10.12,0
91,0.249732,91.3220,0.423265,86.0200,0.05782172,10.10,0
92,0.237068,91.9200,0.449380,85.5500,0.05704506,10.26,0
93,0.229674,92.1280,0.467136,85.3800,0.05626666,9.66,0
94,0.224291,92.1440,0.388082,87.9500,0.05548672,10.14,1
95,0.224440,92.2820,0.465921,84.5900,0.05470542,9.86,0
96,0.222422,92.2680,0.427786,86.5900,0.05392295,9.76,0
97,0.217193,92.5620,0.403771,86.9300,0.05313953,10.07,0
98,0.221144,92.4680,0.407476,86.6000,0.05235532,9.48,0
99,0.210394,92.7260,0.521416,84.0100,0.05157054,9.59,0
100,0.214414,92.6360,0.576903,82.7600,0.05078537,9.36,0
101,0.203473,93.0640,0.481666,85.1600,0.05000000,9.83,0
102,0.214025,92.5920,0.434916,86.1900,0.04921463,9.94,0
103,0.196606,93.0500,0.446393,86.1600,0.04842946,9.96,0
104,0.196392,93.2360,0.401294,87.4400,0.04764468,9.86,0
105,0.197644,93.1620,0.351153,88.5500,0.04686047,10.08,1
106,0.192662,93.2440,0.399710,86.9000,0.04607705,10.18,0
107,0.191374,93.4600,0.370221,88.3200,0.04529458,9.93,0
108,0.185583,93.5260,0.347485,88.8900,0.04451328,10.06,1
109,0.184165,93.6400,0.385012,87.9500,0.04373334,10.00,0
110,0.182211,93.6140,0.398699,87.6800,0.04295494,9.94,0
111,0.174685,93.9520,0.446476,86.1900,0.04217828,10.05,0
112,0.173984,93.9800,0.384468,88.5200,0.04140354,9.82,0
113,0.170047,94.2560,0.383305,87.5100,0.04063093,9.94,0
114,0.162083,94.3820,0.368206,88.4800,0.03986064,10.14,0
115,0.166267,94.2580,0.387285,88.6000,0.03909284,10.12,0
116,0.162040,94.3440,0.363542,89.0400,0.03832773,10.05,1
117,0.156488,94.6420,0.415851,87.5600,0.03756551,9.99,0
118,0.157759,94.5720,0.393798,87.9300,0.03680635,9.92,0
119,0.146670,94.9620,0.469017,86.2600,0.03605044,10.11,0
120,0.150555,94.8780,0.356033,88.9400,0.03529798,9.58,0
121,0.146458,94.9340,0.420882,87.6300,0.03454915,10.03,0
122,0.140140,95.2240,0.367642,88.6400,0.03380413,9.96,0
123,0.137028,95.1580,0.429706,87.3900,0.03306310,8.79,0
124,0.137639,95.2360,0.386523,88.4600,0.03232626,10.11,0
125,0.128557,95.5760,0.373424,88.8300,0.03159377,10.02,0
126,0.134319,95.3780,0.361240,89.4100,0.03086583,9.40,1
127,0.122174,95.7460,0.398447,88.3800,0.03014261,10.08,0
128,0.118921,95.9320,0.378716,88.8700,0.02942428,10.09,0
129,0.116787,95.9900,0.389935,88.7000,0.02871104,10.08,0
130,0.120132,95.8840,0.333646,90.1900,0.02800304,10.21,1
131,0.110576,96.1960,0.338962,89.8300,0.02730048,10.18,0
132,0.108440,96.2620,0.355525,89.3300,0.02660351,10.05,0
133,0.108937,96.1660,0.383143,88.9400,0.02591232,10.04,0
134,0.099193,96.5900,0.320595,90.2800,0.02522707,10.10,1
135,0.095543,96.7360,0.349646,90.3300,0.02454793,9.97,1
136,0.096445,96.7000,0.383213,89.1500,0.02387507,10.09,0
137,0.088446,96.9720,0.341120,90.3500,0.02320866,9.87,1
138,0.091200,96.8260,0.401733,88.7100,0.02254886,9.99,0
139,0.085373,97.1080,0.331398,90.6900,0.02189583,10.04,1
140,0.083873,97.1980,0.345108,89.9000,0.02124974,9.95,0
141,0.078705,97.3740,0.361125,89.5300,0.02061074,10.04,0
142,0.074969,97.5000,0.327386,90.4900,0.01997899,10.03,0
143,0.068901,97.6080,0.361551,89.9900,0.01935465,9.55,0
144,0.068545,97.7100,0.325647,90.8000,0.01873787,10.15,1
145,0.065118,97.7840,0.361443,90.0400,0.01812880,9.70,0
146,0.065105,97.8080,0.360883,90.1400,0.01752760,10.06,0
147,0.057913,98.1280,0.338229,90.8300,0.01693441,10.05,1
148,0.060060,97.9760,0.324102,91.1500,0.01634937,10.03,1
149,0.059420,98.0120,0.319777,91.1100,0.01577264,10.00,0
150,0.052667,98.2900,0.351480,90.5200,0.01520436,10.02,0
151,0.050730,98.3300,0.331777,90.9000,0.01464466,10.10,0
152,0.047425,98.4180,0.314066,91.1200,0.01409369,9.23,0
153,0.040887,98.6640,0.321494,91.3400,0.01355157,9.78,1
154,0.039634,98.7220,0.323510,91.3900,0.01301845,9.36,1
155,0.038389,98.7240,0.341140,91.2300,0.01249445,10.05,0
156,0.040618,98.6880,0.325738,91.4000,0.01197970,9.78,1
157,0.034073,98.9180,0.321968,91.6800,0.01147434,9.60,1
158,0.032359,98.9480,0.291625,92.1400,0.01097848,10.12,1
159,0.027196,99.1900,0.291535,92.4500,0.01049225,10.05,1
160,0.026901,99.1760,0.307855,92.2500,0.01001577,10.07,0
161,0.025059,99.2180,0.305506,92.2100,0.00954915,9.86,0
162,0.023662,99.2800,0.280468,92.8100,0.00909251,10.13,1
163,0.021568,99.3440,0.306397,92.2000,0.00864597,10.00,0
164,0.020327,99.3960,0.287641,92.6900,0.00820963,10.04,0
165,0.019090,99.4260,0.299881,92.6500,0.00778360,9.74,0
166,0.017412,99.4660,0.294616,92.6200,0.00736799,9.92,0
167,0.016223,99.5180,0.303367,92.3900,0.00696290,9.71,0
168,0.015587,99.5400,0.300288,92.4200,0.00656842,9.41,0
169,0.012806,99.6400,0.287752,92.6500,0.00618467,10.05,0
170,0.013713,99.5900,0.287005,92.8700,0.00581172,10.10,1
171,0.011701,99.6760,0.288675,92.7900,0.00544967,10.20,0
172,0.009663,99.7480,0.287187,92.8300,0.00509862,10.07,0
173,0.009832,99.7260,0.284355,92.9200,0.00475865,9.60,1
174,0.009191,99.7480,0.285053,92.9400,0.00442984,10.10,1
175,0.007407,99.8260,0.281879,93.3000,0.00411227,10.20,1
176,0.007484,99.7880,0.277866,93.1400,0.00380602,9.82,0
177,0.006934,99.8300,0.267705,93.4300,0.00351118,10.09,1
178,0.006446,99.8340,0.273802,93.3900,0.00322780,9.88,0
179,0.006018,99.8620,0.270961,93.5500,0.00295596,10.06,1
180,0.005605,99.8780,0.269296,93.4100,0.00269573,9.84,0
181,0.004773,99.9040,0.266834,93.7000,0.00244717,10.16,1
182,0.004620,99.9200,0.272302,93.3100,0.00221035,9.84,0
183,0.004346,99.9140,0.267229,93.5300,0.00198532,10.24,0
184,0.004997,99.8920,0.269850,93.5100,0.00177213,8.89,0
185,0.004585,99.9020,0.263742,93.6200,0.00157084,10.12,0
186,0.004775,99.8940,0.263356,93.7100,0.00138150,9.96,1
187,0.004204,99.9220,0.263825,93.7700,0.00120416,10.08,1
188,0.004207,99.9160,0.267934,93.4600,0.00103886,10.07,0
189,0.004215,99.9040,0.266801,93.5100,0.00088564,9.77,0
190,0.003894,99.9100,0.260203,93.6600,0.00074453,9.18,0
191,0.004038,99.9220,0.259576,93.8500,0.00061558,9.59,1
192,0.004331,99.9120,0.257552,93.9200,0.00049882,10.21,1
193,0.003662,99.9280,0.262526,93.6300,0.00039426,10.01,0
194,0.003596,99.9340,0.262373,93.6000,0.00030195,10.06,0
195,0.003144,99.9540,0.258986,93.8200,0.00022190,10.15,0
196,0.003453,99.9300,0.261993,93.5800,0.00015413,9.75,0
197,0.003936,99.9120,0.255637,93.7500,0.00009866,9.91,0
198,0.003934,99.9040,0.253875,93.7500,0.00005551,9.99,0
199,0.003472,99.9420,0.260779,93.7500,0.00002467,9.88,0
200,0.003961,99.9040,0.258766,93.7400,0.00000617,10.02,0
