epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
42,0.853488,70.3880,1.243621,60.2000,0.08998423,10.06,0
43,0.851641,70.2880,0.980560,66.7100,0.08950775,10.16,0
44,0.846125,70.6200,0.951853,67.3100,0.08902152,10.56,0
45,0.839363,70.7580,1.094819,63.6200,0.08852566,10.54,0
46,0.832777,71.1220,0.986296,65.8900,0.08802030,10.11,0
47,0.830100,71.2420,1.011999,65.7200,0.08750555,9.85,0
48,0.823383,71.2560,0.912898,69.0400,0.08698155,10.10,1
49,0.819094,71.3700,0.925492,68.1400,0.08644843,10.44,0
50,0.817674,71.7400,0.974362,67.5900,0.08590631,10.62,0
51,0.809433,71.7940,0.903083,69.3300,0.08535534,10.22,1
52,0.802753,72.2360,0.920355,68.6500,0.08479564,10.45,0
53,0.804204,72.1220,1.007851,65.4800,0.08422736,10.28,0
54,0.793411,72.6180,0.957942,67.3100,0.08365063,10.51,0
55,0.796370,72.3660,0.895593,69.8900,0.08306559,9.89,1
56,0.789951,72.3560,0.949409,68.1500,0.08247240,10.07,0
57,0.784320,72.7780,0.960034,67.9200,0.08187120,10.29,0
58,0.778237,73.1400,0.968866,67.6800,0.08126213,10.35,0
59,0.775109,73.0460,0.937122,67.9500,0.08064535,10.47,0
60,0.772673,73.3460,1.018095,66.4400,0.08002101,10.32,0
61,0.772841,73.1040,0.972830,67.7200,0.07938926,10.61,0
62,0.765706,73.5460,0.826221,70.9100,0.07875026,10.33,1
63,0.756283,73.9460,1.202492,63.0000,0.07810417,9.31,0
64,0.766894,73.3900,0.889093,70.0900,0.07745114,10.22,0
65,0.755208,73.7380,0.824030,71.8400,0.07679134,10.49,1
66,0.749821,74.1440,1.280212,61.5800,0.07612493,10.30,0
67,0.744018,74.1000,0.795026,72.5000,0.07545207,10.52,1
68,0.745911,74.1140,0.904490,68.7600,0.07477293,10.53,0
69,0.737981,74.4640,0.948894,67.4200,0.07408768,10.26,0
70,0.743408,74.2120,0.785623,72.2600,0.07339649,10.65,0
71,0.730269,74.7980,0.935870,68.3300,0.07269952,10.22,0
72,0.725465,74.8280,0.814974,72.1000,0.07199696,9.84,0
73,0.725969,74.9020,0.917530,68.9100,0.07128896,9.79,0
74,0.715014,75.2360,0.976216,67.8400,0.07057572,9.22,0
75,0.711489,75.4540,0.775027,73.2100,0.06985739,10.55,1
76,0.719507,75.0540,0.837879,72.1800,0.06913417,10.26,0
77,0.709108,75.3640,0.869649,70.9100,0.06840623,10.45,0
78,0.709266,75.2520,0.786076,72.9200,0.06767374,10.36,0
79,0.703509,75.5920,1.135984,63.7800,0.06693690,10.31,0
80,0.703705,75.6460,1.050948,66.9300,0.06619587,9.83,0
81,0.690342,76.1940,1.006137,67.4000,0.06545085,10.63,0
82,0.694099,76.1380,0.858873,70.7700,0.06470202,10.28,0
83,0.686463,76.0260,0.941357,68.7000,0.06394956,9.89,0
84,0.680396,76.4780,1.163856,63.9200,0.06319365,10.52,0
85,0.683341,76.3300,0.847301,71.5500,0.06243449,10.03,0
86,0.685775,76.1760,0.764246,73.6100,0.06167227,10.45,1
87,0.671131,76.9040,0.835213,71.3600,0.06090716,10.39,0
88,0.673149,76.6460,0.807165,73.1900,0.06013936,9.70,0
89,0.666177,76.7760,0.782726,73.0300,0.05936907,10.42,0
90,0.661731,77.1380,0.809500,73.1200,0.05859646,10.52,0
91,0.663025,76.9380,0.871785,70.4800,0.05782172,10.26,0
92,0.652706,77.1660,1.003819,68.5300,0.05704506,10.39,0
93,0.649723,77.6760,0.839458,71.8800,0.05626666,10.24,0
94,0.649530,77.5560,0.819567,73.1100,0.05548672,10.60,0
95,0.644630,77.6340,0.781684,73.7300,0.05470542,10.43,1
96,0.643854,77.7820,0.913993,70.6400,0.05392295,10.21,0
97,0.634713,77.9140,0.756966,74.7800,0.05313953,9.90,1
98,0.634728,78.2240,0.743221,75.1200,0.05235532,10.50,1
99,0.623260,78.3680,0.786487,73.9700,0.05157054,10.45,0
100,0.630286,78.1020,0.742146,74.6100,0.05078537,10.39,0
101,0.624056,78.5900,0.760390,73.9400,0.05000000,9.40,0
102,0.618277,78.6160,0.716134,75.9100,0.04921463,10.28,1
103,0.616918,78.8140,0.780388,73.3400,0.04842946,9.58,0
104,0.612300,78.9180,0.719287,76.1800,0.04764468,10.14,1
105,0.610008,78.8360,0.689194,76.5100,0.04686047,10.14,1
106,0.597644,79.4260,0.944451,69.9100,0.04607705,10.71,0
107,0.606738,78.8800,0.706006,76.2000,0.04529458,9.70,0
108,0.592187,79.4260,0.723367,75.8200,0.04451328,10.46,0
109,0.596120,79.4460,0.682033,76.3100,0.04373334,10.26,0
110,0.583733,79.7560,0.679161,77.1600,0.04295494,9.99,1
111,0.581903,80.0600,0.721650,75.4000,0.04217828,10.71,0
112,0.578250,79.8280,0.685897,77.1800,0.04140354,10.51,1
113,0.572232,80.1880,0.750660,74.9000,0.04063093,10.49,0
114,0.569878,80.1700,0.638291,78.1500,0.03986064,10.23,1
115,0.566880,80.3860,0.662654,77.9400,0.03909284,9.87,0
116,0.561126,80.6740,0.673692,77.3100,0.03832773,10.08,0
117,0.549773,80.9300,0.677064,77.0600,0.03756551,9.82,0
118,0.552063,80.9600,1.097944,63.8100,0.03680635,10.41,0
119,0.552722,80.6600,0.700631,76.5400,0.03605044,10.49,0
120,0.546954,81.1920,0.680740,77.3300,0.03529798,10.64,0
121,0.541026,81.2880,0.612979,79.3400,0.03454915,9.55,1
122,0.533281,81.5900,0.876872,72.6000,0.03380413,10.24,0
123,0.533243,81.5960,0.655459,78.2200,0.03306310,10.61,0
124,0.526286,81.6740,0.759363,74.2200,0.03232626,10.04,0
125,0.517362,82.0280,0.699382,76.3700,0.03159377,10.67,0
126,0.515188,82.0680,0.632150,78.5900,0.03086583,10.46,0
127,0.514263,82.0940,0.649087,78.6900,0.03014261,10.52,0
128,0.505639,82.4520,0.637728,78.4800,0.02942428,10.35,0
129,0.495060,82.7000,0.630521,78.5800,0.02871104,10.42,0
130,0.495660,82.8420,0.662612,78.6700,0.02800304,10.53,0
131,0.493785,82.8380,0.641734,78.8600,0.02730048,10.19,0
132,0.491243,82.9300,0.611413,78.9100,0.02660351,10.08,0
133,0.479518,83.3640,0.619531,79.2200,0.02591232,10.41,0
134,0.470043,83.7460,0.593570,79.5500,0.02522707,10.40,1
135,0.470569,83.6760,0.599619,80.0100,0.02454793,10.48,1
136,0.471865,83.6780,0.621075,78.7400,0.02387507,10.60,0
137,0.460052,84.1240,0.610833,79.4100,0.02320866,10.31,0
138,0.454525,84.0540,0.595394,80.2700,0.02254886,10.40,1
139,0.447875,84.5860,0.622473,78.8800,0.02189583,9.49,0
140,0.445381,84.6080,0.609057,80.0600,0.02124974,10.36,0
141,0.439557,84.6760,0.626206,79.3800,0.02061074,9.47,0
142,0.435416,84.7900,0.575437,80.4800,0.01997899,10.44,1
143,0.426460,85.1020,0.693826,77.0900,0.01935465,10.21,0
144,0.426467,85.2740,0.572627,80.7400,0.01873787,10.05,1
145,0.419709,85.3960,0.598883,80.4700,0.01812880,10.46,0
146,0.407684,85.7580,0.632683,78.8700,0.01752760,10.41,0
147,0.404293,86.1080,0.561737,81.3400,0.01693441,10.51,1
148,0.400656,86.1040,0.590448,80.5100,0.01634937,9.98,0
149,0.393921,86.4020,0.587101,80.8800,0.01577264,10.32,0
150,0.388390,86.7100,0.609704,80.4300,0.01520436,9.58,0
151,0.391173,86.5700,0.549261,82.1700,0.01464466,10.62,1
152,0.370835,87.2040,0.509923,82.8300,0.01409369,10.29,1
153,0.368713,87.1400,0.613264,79.9200,0.01355157,10.16,0
154,0.368768,87.1820,0.620510,80.3000,0.01301845,10.12,0
155,0.357430,87.6600,0.567809,81.5200,0.01249445,9.97,0
156,0.355279,87.7420,0.539821,82.4000,0.01197970,10.41,0
157,0.339887,88.3400,0.551132,82.0300,0.01147434,10.41,0
158,0.337959,88.1320,0.530996,82.5100,0.01097848,9.75,0
159,0.330554,88.6300,0.520989,82.9700,0.01049225,10.32,1
160,0.334399,88.5940,0.514259,83.5000,0.01001577,10.48,1
161,0.318521,88.9980,0.509891,83.6500,0.00954915,10.01,1
162,0.315501,89.1160,0.508398,83.4900,0.00909251,10.40,0
163,0.308445,89.3660,0.501091,83.6000,0.00864597,10.43,0
164,0.302893,89.5720,0.513371,83.5500,0.00820963,9.63,0
165,0.291634,90.0240,0.502813,83.7800,0.00778360,10.28,1
166,0.290444,89.9560,0.506504,83.9200,0.00736799,10.39,1
167,0.286010,90.0780,0.499446,83.9900,0.00696290,10.20,1
168,0.279217,90.3420,0.496526,83.9400,0.00656842,10.52,0
169,0.267386,90.7140,0.509640,83.9700,0.00618467,10.32,0
170,0.264849,90.8720,0.485347,84.7500,0.00581172,9.57,1
171,0.257910,91.0620,0.487099,84.4700,0.00544967,10.38,0
172,0.251515,91.3580,0.496030,84.5000,0.00509862,9.97,0
173,0.246878,91.5340,0.483611,84.6900,0.00475865,10.52,0
174,0.244371,91.5000,0.480754,84.7600,0.00442984,9.87,1
175,0.233805,91.9980,0.475932,84.8900,0.00411227,10.12,1
176,0.224512,92.1940,0.490868,84.4700,0.00380602,9.60,0
177,0.220594,92.4240,0.482400,85.2800,0.00351118,10.75,1
178,0.216259,92.6340,0.477349,85.0700,0.00322780,10.51,0
179,0.212941,92.7860,0.478814,85.4600,0.00295596,10.27,1
180,0.205551,93.1180,0.481036,85.1800,0.00269573,8.71,0
181,0.204883,92.9540,0.485915,85.2500,0.00244717,8.49,0
182,0.202198,93.0400,0.464540,85.5000,0.00221035,9.64,1
183,0.194860,93.4120,0.462098,85.6400,0.00198532,8.49,1
184,0.188146,93.6520,0.478146,85.4700,0.00177213,9.92,0
185,0.181239,93.8380,0.484596,85.4400,0.00157084,10.75,0
186,0.185129,93.8080,0.466391,85.8200,0.00138150,10.40,1
187,0.178733,93.9440,0.478693,85.3200,0.00120416,10.40,0
188,0.180052,93.9060,0.478088,85.1100,0.00103886,9.81,0
189,0.176986,94.0420,0.479065,85.5300,0.00088564,9.86,0
190,0.168876,94.2860,0.466735,85.6900,0.00074453,10.14,0
191,0.169007,94.2460,0.473316,85.7200,0.00061558,10.44,0
192,0.167012,94.3620,0.460456,86.2600,0.00049882,10.70,1
193,0.163470,94.4440,0.463771,85.8400,0.00039426,10.44,0
194,0.159803,94.6160,0.460392,86.0500,0.00030195,10.55,0
195,0.162404,94.4820,0.470772,85.8800,0.00022190,10.29,0
196,0.161071,94.5300,0.446009,86.5000,0.00015413,10.38,1
197,0.165513,94.4340,0.471010,85.6000,0.00009866,9.84,0
198,0.160736,94.6500,0.458889,86.1600,0.00005551,9.85,0
199,0.158810,94.7040,0.461103,86.2900,0.00002467,10.19,0
200,0.165302,94.4480,0.479648,85.8000,0.00000617,10.28,0
