epoch,train_loss,train_acc,test_loss,test_acc,lr,time_sec,is_best
58,0.381767,86.7960,0.709893,76.7400,0.08126213,9.97,0
59,0.370251,87.3160,0.574435,81.3200,0.08064535,9.87,0
60,0.372887,87.1600,0.521779,82.4500,0.08002101,9.91,1
61,0.368971,87.2720,0.639185,79.7400,0.07938926,9.88,0
62,0.366189,87.4240,0.588884,79.9100,0.07875026,9.94,0
63,0.367070,87.2060,0.524751,82.6900,0.07810417,9.99,1
64,0.363623,87.4120,0.819996,74.7200,0.07745114,10.01,0
65,0.352240,87.7460,0.859641,72.9500,0.07679134,9.88,0
66,0.359439,87.6100,0.615207,80.4100,0.07612493,9.93,0
67,0.351035,87.8660,0.662760,78.6300,0.07545207,9.68,0
68,0.349667,87.8360,0.552741,82.3400,0.07477293,9.61,0
69,0.337098,88.3380,0.500636,83.4400,0.07408768,9.89,1
70,0.339515,88.3240,0.466605,84.6900,0.07339649,10.23,1
71,0.330066,88.6080,0.920354,73.0800,0.07269952,10.02,0
72,0.328506,88.7260,0.508062,83.3700,0.07199696,10.02,0
73,0.328050,88.7380,0.647163,78.9700,0.07128896,10.08,0
74,0.329704,88.4940,0.651791,78.5000,0.07057572,10.04,0
75,0.323349,88.8420,0.590196,80.9600,0.06985739,10.03,0
76,0.319096,88.9560,0.535110,82.0300,0.06913417,9.82,0
77,0.315534,89.0380,0.599009,80.4100,0.06840623,10.19,0
78,0.319035,88.8920,0.521897,82.9900,0.06767374,9.64,0
79,0.311231,89.2340,0.578008,81.2300,0.06693690,10.15,0
80,0.308417,89.2400,0.416330,86.2700,0.06619587,9.58,1
81,0.298770,89.6260,0.670932,78.0900,0.06545085,9.89,0
82,0.303192,89.4440,0.557363,81.1900,0.06470202,9.95,0
83,0.300010,89.6620,0.446357,85.4200,0.06394956,10.04,0
84,0.286535,90.0660,0.577253,81.2300,0.06319365,9.77,0
85,0.288925,90.0580,0.513792,83.4100,0.06243449,8.75,0
86,0.291883,89.9460,0.500429,83.5600,0.06167227,10.01,0
87,0.283124,90.1560,0.596874,81.1600,0.06090716,10.12,0
88,0.284882,90.0660,0.480124,84.5200,0.06013936,10.03,0
89,0.275455,90.3920,0.431402,85.8500,0.05936907,9.86,0
90,0.271648,90.6160,0.572106,82.1200,0.05859646,9.38,0
91,0.273190,90.6420,0.439683,85.5700,0.05782172,10.24,0
92,0.267238,90.8680,0.479447,84.1100,0.05704506,9.65,0
93,0.265690,90.7640,0.453493,85.2300,0.05626666,10.19,0
94,0.266616,90.7220,0.460487,84.4300,0.05548672,10.02,0
95,0.258086,91.0660,0.493856,83.4500,0.05470542,10.20,0
96,0.253890,91.1900,0.444135,85.8500,0.05392295,9.47,0
97,0.252421,91.3200,0.447283,85.5500,0.05313953,10.08,0
98,0.252358,91.2600,0.495042,84.3700,0.05235532,10.04,0
99,0.244802,91.4720,0.466919,85.0700,0.05157054,10.10,0
100,0.238864,91.7500,0.493196,84.7300,0.05078537,10.14,0
101,0.233594,91.9120,0.514314,83.3600,0.05000000,10.04,0
102,0.240835,91.6840,0.399782,86.8600,0.04921463,9.99,1
103,0.231157,92.0960,0.360367,88.1900,0.04842946,10.03,1
104,0.225611,92.2200,0.476710,85.1100,0.04764468,10.24,0
105,0.226353,92.1540,0.461676,85.1800,0.04686047,9.93,0
106,0.219236,92.3760,0.502721,84.4100,0.04607705,10.05,0
107,0.218099,92.4300,0.472971,85.1000,0.04529458,10.23,0
108,0.217225,92.5060,0.397058,87.1600,0.04451328,10.05,0
109,0.210397,92.6920,0.548834,83.5100,0.04373334,10.04,0
110,0.215334,92.4580,0.396009,87.4000,0.04295494,10.02,0
111,0.198962,93.1300,0.443059,86.0800,0.04217828,9.08,0
112,0.203682,92.9680,0.413094,87.1200,0.04140354,9.37,0
113,0.198219,93.2600,0.423778,86.5600,0.04063093,9.97,0
114,0.195485,93.2560,0.373872,88.0500,0.03986064,10.08,0
115,0.186594,93.5300,0.401728,87.1600,0.03909284,8.91,0
116,0.186550,93.5640,0.423905,87.0600,0.03832773,9.88,0
117,0.183405,93.6380,0.400680,87.4200,0.03756551,9.42,0
118,0.183363,93.5820,0.413701,87.1300,0.03680635,9.59,0
119,0.175363,94.0480,0.444645,85.8700,0.03605044,9.37,0
120,0.177802,93.8420,0.360855,88.4000,0.03529798,8.59,1
121,0.164909,94.2580,0.473586,85.5200,0.03454915,9.09,0
122,0.166632,94.1840,0.406603,87.3100,0.03380413,9.97,0
123,0.165372,94.2060,0.442462,86.4200,0.03306310,10.13,0
124,0.159532,94.4000,0.417111,87.0200,0.03232626,9.67,0
125,0.155957,94.5180,0.433153,87.0800,0.03159377,10.09,0
126,0.154068,94.7140,0.338374,89.7600,0.03086583,9.13,1
127,0.146049,94.8840,0.389100,88.5100,0.03014261,9.64,0
128,0.144738,94.9800,0.368943,88.8500,0.02942428,10.01,0
129,0.139713,95.1580,0.336133,89.4600,0.02871104,9.70,0
130,0.136309,95.3420,0.371507,88.4400,0.02800304,9.56,0
131,0.137411,95.2200,0.435314,86.7800,0.02730048,9.97,0
132,0.130435,95.5620,0.397626,88.0400,0.02660351,10.00,0
133,0.125001,95.6660,0.362485,88.9600,0.02591232,10.05,0
134,0.125153,95.7380,0.309723,90.2100,0.02522707,9.81,1
135,0.117835,95.9000,0.351796,89.5400,0.02454793,10.03,0
136,0.118391,95.8760,0.341732,89.5400,0.02387507,10.02,0
137,0.110763,96.1780,0.348933,89.9800,0.02320866,9.69,0
138,0.109327,96.3040,0.367537,88.9000,0.02254886,9.54,0
139,0.114349,96.0540,0.344542,89.8900,0.02189583,9.34,0
140,0.099745,96.5960,0.364647,89.1600,0.02124974,9.57,0
141,0.098289,96.6380,0.371487,89.2500,0.02061074,9.31,0
142,0.095763,96.7060,0.350528,89.6500,0.01997899,9.55,0
143,0.093056,96.8040,0.350146,89.9400,0.01935465,9.85,0
144,0.086005,97.0640,0.335658,90.5300,0.01873787,9.25,1
145,0.088075,96.9520,0.337877,90.4000,0.01812880,9.49,0
146,0.082028,97.2500,0.308130,91.0000,0.01752760,10.16,1
147,0.072697,97.5080,0.314274,90.6900,0.01693441,9.91,0
148,0.080298,97.2800,0.361837,89.7000,0.01634937,9.87,0
149,0.073910,97.5140,0.308034,91.0900,0.01577264,10.04,1
150,0.063834,97.8900,0.366697,90.0800,0.01520436,10.04,0
151,0.065526,97.8920,0.322366,90.7200,0.01464466,10.12,0
152,0.060610,98.0440,0.320963,91.1900,0.01409369,9.91,1
153,0.057437,98.1080,0.347706,90.5700,0.01355157,10.11,0
154,0.057065,98.0300,0.337625,90.7400,0.01301845,9.57,0
155,0.050829,98.3300,0.320164,91.2300,0.01249445,9.86,1
156,0.048112,98.4140,0.291197,91.8400,0.01197970,9.56,1
157,0.043513,98.5680,0.298542,92.1400,0.01147434,9.91,1
158,0.043215,98.6340,0.299305,91.9900,0.01097848,10.14,0
159,0.041522,98.7080,0.278968,92.4100,0.01049225,9.43,1
160,0.037951,98.7540,0.289333,91.9400,0.01001577,10.17,0
161,0.034222,98.9080,0.319503,91.7000,0.00954915,9.88,0
162,0.031743,99.0420,0.289577,92.3500,0.00909251,10.06,0
163,0.027328,99.1600,0.288822,92.3400,0.00864597,10.04,0
164,0.028681,99.1380,0.296758,92.2200,0.00820963,9.91,0
165,0.027062,99.1060,0.296976,92.1800,0.00778360,10.02,0
166,0.024887,99.2260,0.276025,92.9400,0.00736799,10.08,1
167,0.023158,99.2840,0.297887,92.4500,0.00696290,10.07,0
168,0.020572,99.3820,0.285600,92.7600,0.00656842,10.24,0
169,0.020548,99.3300,0.276376,92.8200,0.00618467,10.24,0
170,0.017403,99.4760,0.276832,92.8600,0.00581172,9.43,0
171,0.015406,99.5640,0.280425,93.1600,0.00544967,10.03,1
172,0.015412,99.5420,0.280060,93.0600,0.00509862,10.03,0
173,0.014963,99.5740,0.272685,92.8500,0.00475865,10.35,0
174,0.013872,99.5820,0.272009,93.1800,0.00442984,9.79,1
175,0.012122,99.6320,0.261091,93.3700,0.00411227,9.93,1
176,0.010149,99.7160,0.252746,93.3800,0.00380602,9.87,1
177,0.010368,99.7180,0.257061,93.4800,0.00351118,9.90,1
178,0.010068,99.7400,0.261196,93.4100,0.00322780,9.95,0
179,0.009044,99.7600,0.266697,93.4300,0.00295596,9.75,0
180,0.007506,99.8020,0.257056,93.6400,0.00269573,10.09,1
181,0.007621,99.8020,0.265352,93.2800,0.00244717,10.13,0
182,0.007254,99.8200,0.249739,93.8500,0.00221035,9.65,1
183,0.007373,99.8180,0.255296,93.4600,0.00198532,9.99,0
184,0.006618,99.8380,0.260797,93.9000,0.00177213,10.03,1
185,0.005851,99.8600,0.255683,93.8400,0.00157084,9.98,0
186,0.006934,99.8420,0.254380,93.9200,0.00138150,9.79,1
187,0.005828,99.8460,0.257658,93.4600,0.00120416,10.15,0
188,0.005824,99.8540,0.252545,93.7200,0.00103886,9.81,0
189,0.005552,99.8640,0.262486,93.5000,0.00088564,10.03,0
190,0.005123,99.8920,0.257691,93.7500,0.00074453,9.96,0
191,0.005490,99.8660,0.257906,93.8500,0.00061558,10.11,0
192,0.005334,99.8820,0.265652,93.4600,0.00049882,9.92,0
193,0.004881,99.8940,0.250433,94.0600,0.00039426,9.99,1
194,0.005186,99.8820,0.248757,93.9500,0.00030195,10.17,0
195,0.005103,99.8720,0.250746,93.9700,0.00022190,9.83,0
196,0.005080,99.8900,0.248426,93.8500,0.00015413,10.14,0
197,0.004979,99.8760,0.257934,93.5600,0.00009866,9.99,0
198,0.005139,99.8940,0.248841,94.0900,0.00005551,10.15,1
199,0.005259,99.8780,0.249864,93.9100,0.00002467,10.10,0
200,0.004833,99.8840,0.253769,93.8000,0.00000617,9.87,0
